id,name,group,path,time,tags,headers
"antigravity-api-setup-html","antigravity-api-setup-html.md","vishwakarma","Projects/vishwakarma/antigravity-api-setup-html.md","2026-04-08 16:51","[code,|html,|project/vishwakarma]|pgbar|deployment,|docker,","antigravity-api-setup.html|📋 Metadata|🔗 Related Files|📄 Content"
"SSH_KEY_RETRIEVAL-md","SSH_KEY_RETRIEVAL-md.md","vishwakarma","Projects/vishwakarma/SSH_KEY_RETRIEVAL-md.md","2026-04-08 16:51","markdown,|cloudflare-workers,|project/vishwakarma]|documentation,|[auth,|docker,","SSH_KEY_RETRIEVAL.md|📋 Metadata|🔗 Related Files|📄 Content|🔑 SSH Key Retrieval — Quick Fix for Resend"
"agi-service-proposal-md","agi-service-proposal-md.md","vishwakarma","Projects/vishwakarma/agi-service-proposal-md.md","2026-04-08 16:51","markdown,|e2e8f0|ff6b6b|f0c040|documentation,|typescript]|config,|[cloudflare-workers,|project/vishwakarma,|docker,","agi-service-proposal.md|📋 Metadata|🔗 Related Files|📄 Content|Vishwakarma AGI Service - NemoClaw Inte"
"restore-html","restore-html.md","vishwakarma","Projects/vishwakarma/restore-html.md","2026-04-08 16:51","[code,|e0e2f0|ff4560|html,|project/vishwakarma]|page,|f5c842|docker,","restore.html|📋 Metadata|🔗 Related Files|📄 Content"
"FEATURES-md","FEATURES-md.md","vishwakarma","Projects/vishwakarma/FEATURES-md.md","2026-04-08 16:51","markdown,|project/vishwakarma]|documentation,|[auth,|docker,","FEATURES.md|📋 Metadata|🔗 Related Files|📄 Content|Vishwakarma Features Guide"
"rbac-js","rbac-js.md","vishwakarma","Projects/vishwakarma/rbac-js.md","2026-04-08 16:51","javascript,|code,|project/vishwakarma]|[auth,","rbac.js|📋 Metadata|🔗 Related Files|📄 Content"
"download-html","download-html.md","vishwakarma","Projects/vishwakarma/download-html.md","2026-04-08 16:51","[code,|e0e2f0|ff4560|html,|project/vishwakarma]|page,|f5c842","download.html|📋 Metadata|🔗 Related Files|📄 Content"
"agents-js","agents-js.md","vishwakarma","Projects/vishwakarma/agents-js.md","2026-04-08 16:51","[code,|javascript,|docs,|project/vishwakarma]","agents.js|📋 Metadata|🔗 Related Files|📄 Content"
"audit-v2-html","audit-v2-html.md","vishwakarma","Projects/vishwakarma/audit-v2-html.md","2026-04-08 16:51","d4d4d8|a1a1aa|facc15|f0c040|html,|cloudflare-workers,|project/vishwakarma]|a78bfa|[auth,|code,","audit-v2.html|📋 Metadata|🔗 Related Files|📄 Content|Secrets (wrangler secret put):"
"RUNBOOK-md","RUNBOOK-md.md","vishwakarma","Projects/vishwakarma/RUNBOOK-md.md","2026-04-08 16:51","markdown,|documentation,|[docs,|project/vishwakarma]","RUNBOOK.md|📋 Metadata|🔗 Related Files|📄 Content|Incident Response Runbook"
"swarm-js","swarm-js.md","vishwakarma","Projects/vishwakarma/swarm-js.md","2026-04-08 16:51","project/vishwakarma]|[code,|javascript,|config,","swarm.js|📋 Metadata|🔗 Related Files|📄 Content"
"CHECKPOINT-md","CHECKPOINT-md.md","vishwakarma","Projects/vishwakarma/CHECKPOINT-md.md","2026-04-08 16:51","markdown,|documentation,|project/vishwakarma,|[docker,|service]","CHECKPOINT.md|📋 Metadata|🔗 Related Files|📄 Content|vishwakarma-platform — Project Checkpoint"
"credential-portal-html","credential-portal-html.md","vishwakarma","Projects/vishwakarma/credential-portal-html.md","2026-04-08 16:51","fee2e2|e0e0e0|d1d5db|f0f0f0|dcfce7|f9fafb|fde68a|html,|f3f4f6|dbeafe","credential-portal.html|📋 Metadata|🔗 Related Files|📄 Content"
"wrangler-toml","wrangler-toml.md","vishwakarma","Projects/vishwakarma/wrangler-toml.md","2026-04-07 13:41","config,|project/vishwakarma,|[cloudflare-workers,|code,|toml]|docker,","wrangler.toml|📋 Metadata|🔗 Related Files|📄 Content|services/vishwakarma/wrangler.toml"
"package-json","package-json.md","social-blueprint-ai","Projects/social-blueprint-ai/package-json.md","2026-04-08 16:51","project/social-blueprint-ai]|config,|[cloudflare-workers,|json,|code,","package.json|📋 Metadata|🔗 Related Files|📄 Content"
"metadata-json","metadata-json.md","social-blueprint-ai","Projects/social-blueprint-ai/metadata-json.md","2026-04-08 16:51","json,|[code,|other,|project/social-blueprint-ai]","metadata.json|📋 Metadata|🔗 Related Files|📄 Content"
"deploy-yml","deploy-yml.md","social-blueprint-ai","Projects/social-blueprint-ai/deploy-yml.md","2026-04-08 16:51","github-actions,|project/social-blueprint-ai,|yaml]|vite,|config,|[cloudflare-workers,|code,","deploy.yml|📋 Metadata|🔗 Related Files|📄 Content"
"geminiService-ts","geminiService-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/geminiService-ts.md","2026-04-08 16:51","service,|typescript]|[code,|project/social-blueprint-ai,","geminiService.ts|📋 Metadata|🔗 Related Files|📄 Content"
"robots-txt","robots-txt.md","social-blueprint-ai","Projects/social-blueprint-ai/robots-txt.md","2026-04-08 16:51","other,|[documentation,|text]|project/social-blueprint-ai,","robots.txt|📋 Metadata|🔗 Related Files|📄 Content"
"pdf-ts","pdf-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/pdf-ts.md","2026-04-08 16:51","[code,|typescript,|project/social-blueprint-ai,|utility]","pdf.ts|📋 Metadata|🔗 Related Files|📄 Content"
"tsconfig-json","tsconfig-json.md","social-blueprint-ai","Projects/social-blueprint-ai/tsconfig-json.md","2026-04-08 16:51","json,|[code,|project/social-blueprint-ai]|config,","tsconfig.json|📋 Metadata|🔗 Related Files|📄 Content"
"_routes-json","_routes-json.md","social-blueprint-ai","Projects/social-blueprint-ai/_routes-json.md","2026-04-08 16:51","json,|[code,|other,|project/social-blueprint-ai]","_routes.json|📋 Metadata|🔗 Related Files|📄 Content"
"API-md","API-md.md","social-blueprint-ai","Projects/social-blueprint-ai/API-md.md","2026-04-08 16:51","markdown,|documentation,|project/social-blueprint-ai]|[auth,","API.md|📋 Metadata|🔗 Related Files|📄 Content|Social Blueprint AI API Documentation"
"apiClient-ts","apiClient-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/apiClient-ts.md","2026-04-08 16:51","typescript]|code,|project/social-blueprint-ai,|[auth,","apiClient.ts|📋 Metadata|🔗 Related Files|📄 Content"
"README-md","README-md.md","social-blueprint-ai","Projects/social-blueprint-ai/README-md.md","2026-04-08 16:51","markdown,|project/social-blueprint-ai,|documentation,|[cloudflare-workers,|vite]|docs,|docker,","README.md|📋 Metadata|🔗 Related Files|📄 Content|Social Blueprint AI"
"index-ts","index-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/index-ts.md","2026-04-08 16:51","hono,|project/social-blueprint-ai,|[auth,|typescript]|code,|docker,","index.ts|📋 Metadata|🔗 Related Files|📄 Content"
"Sidebar-tsx","Sidebar-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Sidebar-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|tsx,|vite]|react,|component,","Sidebar.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"ErrorBoundary-tsx","ErrorBoundary-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/ErrorBoundary-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|react,|component,","ErrorBoundary.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"Audit-tsx","Audit-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Audit-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|service,|typescript]|tsx,|react,","Audit.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"auth-ts","auth-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/auth-ts.md","2026-04-08 16:51","typescript]|code,|project/social-blueprint-ai,|[auth,","auth.ts|📋 Metadata|🔗 Related Files|📄 Content"
"GUIDE-md","GUIDE-md.md","social-blueprint-ai","Projects/social-blueprint-ai/GUIDE-md.md","2026-04-08 16:51","markdown,|project/social-blueprint-ai,|documentation,|[cloudflare-workers,|vite]|docs,|docker,","GUIDE.md|📋 Metadata|🔗 Related Files|📄 Content|Cloudflare Deployment Guide"
"social-blueprint-ai","social-blueprint-ai.md","social-blueprint-ai","Projects/social-blueprint-ai/social-blueprint-ai.md","2026-04-09 00:32","index]|[project/social-blueprint-ai,","🗂️ social-blueprint-ai|📊 Overview|📂 Files by Role|🔐 Auth (8)|🧩 Component (8)"
"Layout-tsx","Layout-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Layout-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|component,|tsx]","Layout.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"index-html","index-html.md","social-blueprint-ai","Projects/social-blueprint-ai/index-html.md","2026-04-08 16:51","html,|[code,|page,|project/social-blueprint-ai]","index.html|📋 Metadata|🔗 Related Files|📄 Content"
"index-css","index-css.md","social-blueprint-ai","Projects/social-blueprint-ai/index-css.md","2026-04-08 16:51","[code,|e2e8f0|css,|style,|project/social-blueprint-ai,|ffffff|tailwind]|f8fafc","index.css|📋 Metadata|🔗 Related Files|📄 Content"
"App-tsx","App-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/App-tsx.md","2026-04-08 16:51","project/social-blueprint-ai,|react,|[auth,|code,|tsx]","App.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"Strategy-tsx","Strategy-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Strategy-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|react,|component,","Strategy.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"Login-tsx","Login-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Login-tsx.md","2026-04-08 16:51","project/social-blueprint-ai,|react,|[auth,|code,|tsx]","Login.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"main-tsx","main-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/main-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|tsx,|vite]|react,|component,","main.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"Landing-tsx","Landing-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Landing-tsx.md","2026-04-08 16:51","service,|[code,|project/social-blueprint-ai,|tsx]","Landing.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"utils-ts","utils-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/utils-ts.md","2026-04-08 16:51","[code,|typescript,|project/social-blueprint-ai,|utility]","utils.ts|📋 Metadata|🔗 Related Files|📄 Content"
"ERROR_CODES-md","ERROR_CODES-md.md","social-blueprint-ai","Projects/social-blueprint-ai/ERROR_CODES-md.md","2026-04-08 16:51","markdown,|documentation,|project/social-blueprint-ai]|[auth,","ERROR_CODES.md|📋 Metadata|🔗 Related Files|📄 Content|Social Blueprint AI Error Codes"
"Reports-tsx","Reports-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Reports-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|config,|react,","Reports.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"BrandKit-tsx","BrandKit-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/BrandKit-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|react,|component,","BrandKit.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"GridPlanner-tsx","GridPlanner-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/GridPlanner-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|react,|component,","GridPlanner.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"Dashboard-tsx","Dashboard-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Dashboard-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|react,|component,|tsx]","Dashboard.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"vite-config-ts","vite-config-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/vite-config-ts.md","2026-04-08 16:51","[code,|typescript,|project/social-blueprint-ai,|tailwind,|config,|vite]|react,","vite.config.ts|📋 Metadata|🔗 Related Files|📄 Content"
"Pricing-tsx","Pricing-tsx.md","social-blueprint-ai","Projects/social-blueprint-ai/Pricing-tsx.md","2026-04-08 16:51","[code,|project/social-blueprint-ai,|typescript]|tsx,|config,|react,","Pricing.tsx|📋 Metadata|🔗 Related Files|📄 Content"
"wrangler-toml","wrangler-toml.md","social-blueprint-ai","Projects/social-blueprint-ai/wrangler-toml.md","2026-03-28 22:26","project/social-blueprint-ai,|config,|[cloudflare-workers,|code,|toml]","wrangler.toml|📋 Metadata|🔗 Related Files|📄 Content"
"config-ts","config-ts.md","social-blueprint-ai","Projects/social-blueprint-ai/config-ts.md","2026-04-08 16:51","[code,|typescript,|project/social-blueprint-ai,|vite]|config,","config.ts|📋 Metadata|🔗 Related Files|📄 Content"
"PRODUCTION_REFINEMENT_STANDARD-md","PRODUCTION_REFINEMENT_STANDARD-md.md","_root","Projects/_root/PRODUCTION_REFINEMENT_STANDARD-md.md","2026-03-28 20:48","markdown,|cloudflare-workers,|documentation,|[auth,|vite]|project/_root,|docker,","PRODUCTION_REFINEMENT_STANDARD.md|📋 Metadata|🔗 Related Files|📄 Content|🚀 Production Refinement Stand"
"AGENTS-md","AGENTS-md.md","_root","Projects/_root/AGENTS-md.md","2026-04-03 19:06","markdown,|cloudflare-workers,|documentation,|project/_root]|[ansible,|docs,","AGENTS.md|📋 Metadata|🔗 Related Files|📄 Content|OpenCode Agent Orchestration System"
"package-json","package-json.md","kanak","Projects/kanak/package-json.md","2026-04-08 16:51","project/kanak]|config,|[cloudflare-workers,|json,|code,","package.json|📋 Metadata|🔗 Related Files|📄 Content"
"ledger-html","ledger-html.md","kanak","Projects/kanak/ledger-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","ledger.html|📋 Metadata|🔗 Related Files|📄 Content"
"profile-html","profile-html.md","kanak","Projects/kanak/profile-html.md","2026-04-08 16:51","fff|E0E0E0|status-msg|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","profile.html|📋 Metadata|🔗 Related Files|📄 Content"
"purchase-html","purchase-html.md","kanak","Projects/kanak/purchase-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|[auth,|ff4757|project/kanak]|lock-screen|code,|docker,","purchase.html|📋 Metadata|🔗 Related Files|📄 Content"
"reset-password-html","reset-password-html.md","kanak","Projects/kanak/reset-password-html.md","2026-04-08 16:51","msg|fff|E0E0E0|invalid-link|html,|D4AF37|[auth,|ff4757|reset-form|project/kanak]","reset-password.html|📋 Metadata|🔗 Related Files|📄 Content"
"receipt-html","receipt-html.md","kanak","Projects/kanak/receipt-html.md","2026-04-08 16:51","fff|E0E0E0|status-msg|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","receipt.html|📋 Metadata|🔗 Related Files|📄 Content"
"purchase-report-html","purchase-report-html.md","kanak","Projects/kanak/purchase-report-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","purchase-report.html|📋 Metadata|🔗 Related Files|📄 Content"
"README-md","README-md.md","kanak","Projects/kanak/README-md.md","2026-04-08 16:51","markdown,|documentation,|project/kanak]|[cloudflare-workers,|docs,","README.md|📋 Metadata|🔗 Related Files|📄 Content|Kanak — Business Intelligence & Control Hub"
"login-html","login-html.md","kanak","Projects/kanak/login-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|alert-msg|project/kanak]|success-panel|e8c547|reset-sent-panel","login.html|📋 Metadata|🔗 Related Files|📄 Content"
"config-js","config-js.md","kanak","Projects/kanak/config-js.md","2026-04-08 16:51","project/kanak]|javascript,|code,|[auth,","config.js|📋 Metadata|🔗 Related Files|📄 Content"
"order-details-html","order-details-html.md","kanak","Projects/kanak/order-details-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","order-details.html|📋 Metadata|🔗 Related Files|📄 Content"
"daily-tally-html","daily-tally-html.md","kanak","Projects/kanak/daily-tally-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|project/kanak]|code,|[auth,","daily-tally.html|📋 Metadata|🔗 Related Files|📄 Content"
"utils-js","utils-js.md","kanak","Projects/kanak/utils-js.md","2026-04-08 16:51","[code,|javascript,|project/kanak]|config,","utils.js|📋 Metadata|🔗 Related Files|📄 Content"
"dashboard-html","dashboard-html.md","kanak","Projects/kanak/dashboard-html.md","2026-04-08 16:51","a1a1aa|html,|cbd5e1|D4AF37|fafafa|project/kanak]|code,|ef4444|[auth,","dashboard.html|📋 Metadata|🔗 Related Files|📄 Content"
"index-html","index-html.md","kanak","Projects/kanak/index-html.md","2026-04-08 16:51","html,|[code,|project/kanak]|page,","index.html|📋 Metadata|🔗 Related Files|📄 Content"
"orders-html","orders-html.md","kanak","Projects/kanak/orders-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|[auth,|ff4757|project/kanak]|code,|docker,","orders.html|📋 Metadata|🔗 Related Files|📄 Content"
"admin-html","admin-html.md","kanak","Projects/kanak/admin-html.md","2026-04-08 16:51","fff|html,|sub-modal|D4AF37|ff4757|e0e0e0|project/kanak]|code,|[auth,","admin.html|📋 Metadata|🔗 Related Files|📄 Content"
"billing-html","billing-html.md","kanak","Projects/kanak/billing-html.md","2026-04-08 16:51","fff|E0E0E0|html,|D4AF37|ff4757|project/kanak]|lock-screen|code,|[auth,","billing.html|📋 Metadata|🔗 Related Files|📄 Content"
